areaCode,areaName,areaType,date,newCasesByPublishDate,newDeathsByDeathDate,newVirusTests
E12000002,North West,region,2021-01-11,5419,118,
E12000002,North West,region,2021-01-10,7565,110,
E12000002,North West,region,2021-01-09,7156,103,
E12000002,North West,region,2021-01-08,7671,103,
E12000002,North West,region,2021-01-07,7161,101,
E12000002,North West,region,2021-01-06,5793,107,
E12000002,North West,region,2021-01-05,5274,87,
E12000002,North West,region,2021-01-04,6337,77,
E12000002,North West,region,2021-01-03,6178,83,
E12000002,North West,region,2021-01-02,4040,77,
E12000002,North West,region,2021-01-01,5164,72,
E12000002,North West,region,2020-12-31,4746,91,
E12000002,North West,region,2020-12-30,3420,60,
E12000002,North West,region,2020-12-29,4194,80,
E12000002,North West,region,2020-12-28,2551,88,
E12000002,North West,region,2020-12-27,2199,67,
E12000002,North West,region,2020-12-26,1618,80,
E12000002,North West,region,2020-12-25,2218,70,
E12000002,North West,region,2020-12-24,2812,88,
E12000002,North West,region,2020-12-23,2797,77,
E12000002,North West,region,2020-12-22,2358,66,
E12000002,North West,region,2020-12-21,2270,72,
E12000002,North West,region,2020-12-20,1945,63,
E12000002,North West,region,2020-12-19,1703,65,
E12000002,North West,region,2020-12-18,1530,66,
E12000002,North West,region,2020-12-17,1848,52,
E12000002,North West,region,2020-12-16,2164,59,
E12000002,North West,region,2020-12-15,1576,55,
E12000002,North West,region,2020-12-14,1084,77,
E12000002,North West,region,2020-12-13,1490,60,
E12000002,North West,region,2020-12-12,1791,77,
E12000002,North West,region,2020-12-11,1576,53,
E12000002,North West,region,2020-12-10,1499,67,
E12000002,North West,region,2020-12-09,1734,71,
E12000002,North West,region,2020-12-08,1154,74,
E12000002,North West,region,2020-12-07,1151,72,
E12000002,North West,region,2020-12-06,1518,65,
E12000002,North West,region,2020-12-05,1636,62,
E12000002,North West,region,2020-12-04,1374,72,
E12000002,North West,region,2020-12-03,1406,76,
E12000002,North West,region,2020-12-02,1719,70,
E12000002,North West,region,2020-12-01,1689,81,
E12000002,North West,region,2020-11-30,802,76,
E12000002,North West,region,2020-11-29,1346,72,
E12000002,North West,region,2020-11-28,1669,66,
E12000002,North West,region,2020-11-27,1789,74,
E12000002,North West,region,2020-11-26,1861,69,
E12000002,North West,region,2020-11-25,2097,97,
E12000002,North West,region,2020-11-24,1469,82,
E12000002,North West,region,2020-11-23,1573,82,
E12000002,North West,region,2020-11-22,1994,80,
E12000002,North West,region,2020-11-21,2134,92,
E12000002,North West,region,2020-11-20,2886,83,
E12000002,North West,region,2020-11-19,2673,85,
E12000002,North West,region,2020-11-18,3120,113,
E12000002,North West,region,2020-11-17,2446,95,
E12000002,North West,region,2020-11-16,4580,87,
E12000002,North West,region,2020-11-15,3105,100,
E12000002,North West,region,2020-11-14,3699,91,
E12000002,North West,region,2020-11-13,4365,114,
E12000002,North West,region,2020-11-12,5122,95,
E12000002,North West,region,2020-11-11,3840,88,
E12000002,North West,region,2020-11-10,3388,88,
E12000002,North West,region,2020-11-09,2796,97,
E12000002,North West,region,2020-11-08,3077,96,
E12000002,North West,region,2020-11-07,4520,98,
E12000002,North West,region,2020-11-06,3689,102,
E12000002,North West,region,2020-11-05,4594,91,
E12000002,North West,region,2020-11-04,5020,87,
E12000002,North West,region,2020-11-03,3915,97,
E12000002,North West,region,2020-11-02,3246,85,
E12000002,North West,region,2020-11-01,4045,88,
E12000002,North West,region,2020-10-31,4587,89,
E12000002,North West,region,2020-10-30,5080,102,
E12000002,North West,region,2020-10-29,5032,95,
E12000002,North West,region,2020-10-28,4991,75,
E12000002,North West,region,2020-10-27,5322,71,
E12000002,North West,region,2020-10-26,4724,69,
E12000002,North West,region,2020-10-25,4293,82,
E12000002,North West,region,2020-10-24,4603,61,
E12000002,North West,region,2020-10-23,3956,63,
E12000002,North West,region,2020-10-22,4531,61,
E12000002,North West,region,2020-10-21,5468,66,
E12000002,North West,region,2020-10-20,5037,57,
E12000002,North West,region,2020-10-19,5217,55,
E12000002,North West,region,2020-10-18,4335,51,
E12000002,North West,region,2020-10-17,4005,57,
E12000002,North West,region,2020-10-16,3324,47,
E12000002,North West,region,2020-10-15,4252,47,
E12000002,North West,region,2020-10-14,3732,42,
E12000002,North West,region,2020-10-13,4510,32,
E12000002,North West,region,2020-10-12,3981,42,
E12000002,North West,region,2020-10-11,3519,39,
E12000002,North West,region,2020-10-10,3672,38,
E12000002,North West,region,2020-10-09,2471,29,
E12000002,North West,region,2020-10-08,4448,25,
E12000002,North West,region,2020-10-07,3555,29,
E12000002,North West,region,2020-10-06,4441,24,
E12000002,North West,region,2020-10-05,3166,24,
E12000002,North West,region,2020-10-04,6742,21,
E12000002,North West,region,2020-10-03,3539,24,
E12000002,North West,region,2020-10-02,1603,24,
E12000002,North West,region,2020-10-01,2031,23,
E12000002,North West,region,2020-09-30,2279,23,
E12000002,North West,region,2020-09-29,1816,13,
E12000002,North West,region,2020-09-28,1138,17,
E12000002,North West,region,2020-09-27,1568,14,
E12000002,North West,region,2020-09-26,1646,14,
E12000002,North West,region,2020-09-25,2215,9,
E12000002,North West,region,2020-09-24,1890,14,
E12000002,North West,region,2020-09-23,1267,22,
E12000002,North West,region,2020-09-22,1381,15,
E12000002,North West,region,2020-09-21,1345,5,
E12000002,North West,region,2020-09-20,1061,6,
E12000002,North West,region,2020-09-19,1334,6,
E12000002,North West,region,2020-09-18,1402,6,
E12000002,North West,region,2020-09-17,932,11,
E12000002,North West,region,2020-09-16,1290,10,
E12000002,North West,region,2020-09-15,809,6,
E12000002,North West,region,2020-09-14,734,7,
E12000002,North West,region,2020-09-13,906,3,
E12000002,North West,region,2020-09-12,800,9,
E12000002,North West,region,2020-09-11,876,3,
E12000002,North West,region,2020-09-10,741,6,
E12000002,North West,region,2020-09-09,477,6,
E12000002,North West,region,2020-09-08,474,6,
E12000002,North West,region,2020-09-07,614,10,
E12000002,North West,region,2020-09-06,706,4,
E12000002,North West,region,2020-09-05,281,9,
E12000002,North West,region,2020-09-04,443,1,
E12000002,North West,region,2020-09-03,368,2,
E12000002,North West,region,2020-09-02,280,3,
E12000002,North West,region,2020-09-01,200,2,
E12000002,North West,region,2020-08-31,266,4,
E12000002,North West,region,2020-08-30,427,2,
E12000002,North West,region,2020-08-29,201,2,
E12000002,North West,region,2020-08-28,286,3,
E12000002,North West,region,2020-08-27,298,1,
E12000002,North West,region,2020-08-26,191,5,
E12000002,North West,region,2020-08-25,214,6,
E12000002,North West,region,2020-08-24,148,5,
E12000002,North West,region,2020-08-23,193,10,
E12000002,North West,region,2020-08-22,180,4,
E12000002,North West,region,2020-08-21,267,5,
E12000002,North West,region,2020-08-20,250,2,
E12000002,North West,region,2020-08-19,176,1,
E12000002,North West,region,2020-08-18,211,2,
E12000002,North West,region,2020-08-17,165,4,
E12000002,North West,region,2020-08-16,200,5,
E12000002,North West,region,2020-08-15,205,10,
E12000002,North West,region,2020-08-14,580,7,
E12000002,North West,region,2020-08-13,0,3,
E12000002,North West,region,2020-08-12,271,4,
E12000002,North West,region,2020-08-11,318,5,
E12000002,North West,region,2020-08-10,201,3,
E12000002,North West,region,2020-08-09,311,5,
E12000002,North West,region,2020-08-08,160,10,
E12000002,North West,region,2020-08-07,216,6,
E12000002,North West,region,2020-08-06,285,6,
E12000002,North West,region,2020-08-05,251,2,
E12000002,North West,region,2020-08-04,167,6,
E12000002,North West,region,2020-08-03,236,12,
E12000002,North West,region,2020-08-02,226,4,
E12000002,North West,region,2020-08-01,172,2,
E12000002,North West,region,2020-07-31,209,6,
E12000002,North West,region,2020-07-30,212,6,
E12000002,North West,region,2020-07-29,178,7,
E12000002,North West,region,2020-07-28,146,4,
E12000002,North West,region,2020-07-27,150,3,
E12000002,North West,region,2020-07-26,164,6,
E12000002,North West,region,2020-07-25,180,6,
E12000002,North West,region,2020-07-24,188,4,
E12000002,North West,region,2020-07-23,139,5,
E12000002,North West,region,2020-07-22,129,9,
E12000002,North West,region,2020-07-21,79,7,
E12000002,North West,region,2020-07-20,130,8,
E12000002,North West,region,2020-07-19,127,4,
E12000002,North West,region,2020-07-18,167,7,
E12000002,North West,region,2020-07-17,141,12,
E12000002,North West,region,2020-07-16,80,8,
E12000002,North West,region,2020-07-15,84,10,
E12000002,North West,region,2020-07-14,58,8,
E12000002,North West,region,2020-07-13,81,7,
E12000002,North West,region,2020-07-12,127,4,
E12000002,North West,region,2020-07-11,139,9,
E12000002,North West,region,2020-07-10,90,6,
E12000002,North West,region,2020-07-09,105,18,
E12000002,North West,region,2020-07-08,131,7,
E12000002,North West,region,2020-07-07,114,13,
E12000002,North West,region,2020-07-06,68,14,
E12000002,North West,region,2020-07-05,85,7,
E12000002,North West,region,2020-07-04,115,7,
E12000002,North West,region,2020-07-03,96,13,
E12000002,North West,region,2020-07-02,94,10,
E12000002,North West,region,2020-07-01,14996,8,
E12000002,North West,region,2020-06-30,31,15,
E12000002,North West,region,2020-06-29,3,14,
E12000002,North West,region,2020-06-28,43,22,
E12000002,North West,region,2020-06-27,27,13,
E12000002,North West,region,2020-06-26,39,15,
E12000002,North West,region,2020-06-25,23,21,
E12000002,North West,region,2020-06-24,8,19,
E12000002,North West,region,2020-06-23,22,27,
E12000002,North West,region,2020-06-22,53,19,
E12000002,North West,region,2020-06-21,38,12,
E12000002,North West,region,2020-06-20,68,22,
E12000002,North West,region,2020-06-19,37,15,
E12000002,North West,region,2020-06-18,52,20,
E12000002,North West,region,2020-06-17,48,20,
E12000002,North West,region,2020-06-16,52,27,
E12000002,North West,region,2020-06-15,67,22,
E12000002,North West,region,2020-06-14,98,23,
E12000002,North West,region,2020-06-13,91,21,
E12000002,North West,region,2020-06-12,91,24,
E12000002,North West,region,2020-06-11,65,26,
E12000002,North West,region,2020-06-10,27,28,
E12000002,North West,region,2020-06-09,97,25,
E12000002,North West,region,2020-06-08,14,40,
E12000002,North West,region,2020-06-07,76,36,
E12000002,North West,region,2020-06-06,79,37,
E12000002,North West,region,2020-06-05,70,33,
E12000002,North West,region,2020-06-04,93,33,
E12000002,North West,region,2020-06-03,95,37,
E12000002,North West,region,2020-06-02,73,37,
E12000002,North West,region,2020-06-01,86,32,
E12000002,North West,region,2020-05-31,82,29,
E12000002,North West,region,2020-05-30,122,35,
E12000002,North West,region,2020-05-29,95,41,
E12000002,North West,region,2020-05-28,78,51,
E12000002,North West,region,2020-05-27,102,39,
E12000002,North West,region,2020-05-26,147,43,
E12000002,North West,region,2020-05-25,121,45,
E12000002,North West,region,2020-05-24,170,45,
E12000002,North West,region,2020-05-23,198,49,
E12000002,North West,region,2020-05-22,227,38,
E12000002,North West,region,2020-05-21,163,50,
E12000002,North West,region,2020-05-20,195,44,
E12000002,North West,region,2020-05-19,151,60,
E12000002,North West,region,2020-05-18,176,51,
E12000002,North West,region,2020-05-17,134,45,
E12000002,North West,region,2020-05-16,174,55,
E12000002,North West,region,2020-05-15,212,67,
E12000002,North West,region,2020-05-14,237,47,
E12000002,North West,region,2020-05-13,187,50,
E12000002,North West,region,2020-05-12,156,71,
E12000002,North West,region,2020-05-11,168,54,
E12000002,North West,region,2020-05-10,194,80,
E12000002,North West,region,2020-05-09,285,55,
E12000002,North West,region,2020-05-08,263,82,
E12000002,North West,region,2020-05-07,600,82,
E12000002,North West,region,2020-05-06,232,76,
E12000002,North West,region,2020-05-05,340,69,
E12000002,North West,region,2020-05-04,303,81,
E12000002,North West,region,2020-05-03,690,83,
E12000002,North West,region,2020-05-02,492,82,
E12000002,North West,region,2020-05-01,420,77,
E12000002,North West,region,2020-04-30,417,94,
E12000002,North West,region,2020-04-29,283,91,
E12000002,North West,region,2020-04-28,340,86,
E12000002,North West,region,2020-04-27,394,92,
E12000002,North West,region,2020-04-26,380,94,
E12000002,North West,region,2020-04-25,457,95,
E12000002,North West,region,2020-04-24,570,108,
E12000002,North West,region,2020-04-23,473,112,
E12000002,North West,region,2020-04-22,421,127,
E12000002,North West,region,2020-04-21,460,106,
E12000002,North West,region,2020-04-20,457,107,
E12000002,North West,region,2020-04-19,634,96,
E12000002,North West,region,2020-04-18,550,135,
E12000002,North West,region,2020-04-17,594,117,
E12000002,North West,region,2020-04-16,,166,
E12000002,North West,region,2020-04-15,,128,
E12000002,North West,region,2020-04-14,,153,
E12000002,North West,region,2020-04-13,,145,
E12000002,North West,region,2020-04-12,,153,
E12000002,North West,region,2020-04-11,,154,
E12000002,North West,region,2020-04-10,,141,
E12000002,North West,region,2020-04-09,,131,
E12000002,North West,region,2020-04-08,,137,
E12000002,North West,region,2020-04-07,,160,
E12000002,North West,region,2020-04-06,,108,
E12000002,North West,region,2020-04-05,,120,
E12000002,North West,region,2020-04-04,,101,
E12000002,North West,region,2020-04-03,,112,
E12000002,North West,region,2020-04-02,,113,
E12000002,North West,region,2020-04-01,,96,
E12000002,North West,region,2020-03-31,,62,
E12000002,North West,region,2020-03-30,,72,
E12000002,North West,region,2020-03-29,,49,
E12000002,North West,region,2020-03-28,,38,
E12000002,North West,region,2020-03-27,,41,
E12000002,North West,region,2020-03-26,,31,
E12000002,North West,region,2020-03-25,,23,
E12000002,North West,region,2020-03-24,,22,
E12000002,North West,region,2020-03-23,,21,
E12000002,North West,region,2020-03-22,,12,
E12000002,North West,region,2020-03-21,,13,
E12000002,North West,region,2020-03-20,,9,
E12000002,North West,region,2020-03-19,,10,
E12000002,North West,region,2020-03-18,,7,
E12000002,North West,region,2020-03-17,,4,
E12000002,North West,region,2020-03-16,,2,
E12000002,North West,region,2020-03-15,,4,
E12000002,North West,region,2020-03-14,,2,
E12000002,North West,region,2020-03-13,,3,
E12000002,North West,region,2020-03-12,,0,
E12000002,North West,region,2020-03-11,,1,
E12000002,North West,region,2020-03-10,,0,
E12000002,North West,region,2020-03-09,,0,
E12000002,North West,region,2020-03-08,,1,
E12000003,Yorkshire and The Humber,region,2021-06-23,1521,,
E12000003,Yorkshire and The Humber,region,2021-06-22,965,0,
E12000003,Yorkshire and The Humber,region,2021-06-21,991,0,
E12000003,Yorkshire and The Humber,region,2021-06-20,937,2,
E12000003,Yorkshire and The Humber,region,2021-06-19,991,4,
E12000003,Yorkshire and The Humber,region,2021-06-18,953,0,
E12000003,Yorkshire and The Humber,region,2021-06-17,941,1,
E12000003,Yorkshire and The Humber,region,2021-06-16,802,0,
E12000003,Yorkshire and The Humber,region,2021-06-15,674,2,
E12000003,Yorkshire and The Humber,region,2021-06-14,635,2,
E12000003,Yorkshire and The Humber,region,2021-06-13,553,1,
E12000003,Yorkshire and The Humber,region,2021-06-12,700,1,
E12000003,Yorkshire and The Humber,region,2021-06-11,741,3,
E12000003,Yorkshire and The Humber,region,2021-06-10,607,1,
E12000003,Yorkshire and The Humber,region,2021-06-09,707,0,
E12000003,Yorkshire and The Humber,region,2021-06-08,541,3,
E12000003,Yorkshire and The Humber,region,2021-06-07,557,0,
E12000003,Yorkshire and The Humber,region,2021-06-06,494,2,
E12000003,Yorkshire and The Humber,region,2021-06-05,482,1,
E12000003,Yorkshire and The Humber,region,2021-06-04,465,1,
E12000003,Yorkshire and The Humber,region,2021-06-03,421,2,
E12000003,Yorkshire and The Humber,region,2021-06-02,363,3,
